"","resource","consumer"
"5577","Scina","Gilia reticulata"
"5578","Scina","Gonatus antarcticus"
"5579","Scina","Gymnoscopelus bolini"
"5580","Scina","Gymnoscopelus braueri"
"5581","Scina","Gymnoscopelus nicholsi"
"5582","Scina","Gymnoscopelus opisthopterus"
"5583","Scina","Krefftichthys anderssoni"
"5584","Scina","Mastigoteuthis"
"5585","Scina","Megalocranchia"
"5586","Scina","Melanostigma gelatinosum"
"5587","Scina","Muggiaea bargmannae"
"5588","Scina","Nannobrachium achirus"
"5589","Scina","Pandea rubra"
"5590","Scina","Protomyctophum bolini"
"5591","Scina","Protomyctophum choriodon"
"5592","Scina","Slosarczykovia circumantarctica"
"5593","Scina","Stoloteuthis leucoptera"
"5594","Scina","Zanclonia weldoni"
"5595","Scolecithricella minor","Alacia hettacra"
"5596","Scolecithricella minor","Atolla wyvillei"
"5597","Scolecithricella minor","Austrinoecia isocheira"
"5598","Scolecithricella minor","Bathyteuthis abyssicola"
"5599","Scolecithricella minor","Batoteuthis skolops"
"5600","Scolecithricella minor","Beroe"
"5601","Scolecithricella minor","Borostomias antarcticus"
"5602","Scolecithricella minor","Brachioteuthis picta"
"5603","Scolecithricella minor","Callianira"
"5604","Scolecithricella minor","Calycopsis borchgrevinki"
"5605","Scolecithricella minor","Candacia"
"5606","Scolecithricella minor","Corycaeus"
"5607","Scolecithricella minor","Crossota brunnea"
"5608","Scolecithricella minor","Cyclothone"
"5609","Scolecithricella minor","Cyphocaris faurei"
"5610","Scolecithricella minor","Cyphocaris richardi"
"5611","Scolecithricella minor","Dimophyes arctica"
"5612","Scolecithricella minor","Diphyes antarctica"
"5613","Scolecithricella minor","Electrona antarctica"
"5614","Scolecithricella minor","Euchirella rostromagna"
"5615","Scolecithricella minor","Eudoxoides spiralis"
"5616","Scolecithricella minor","Eukrohnia hamata"
"5617","Scolecithricella minor","Euphausia frigida"
"5618","Scolecithricella minor","Euphausia superba"
"5619","Scolecithricella minor","Euphausia triacantha"
"5620","Scolecithricella minor","Gaetanus tenuispinus"
"5621","Scolecithricella minor","Galiteuthis glacialis"
"5622","Scolecithricella minor","Gigantocypris muelleri"
"5623","Scolecithricella minor","Gilia reticulata"
"5624","Scolecithricella minor","Gonatus antarcticus"
"5625","Scolecithricella minor","Gymnoscopelus bolini"
"5626","Scolecithricella minor","Gymnoscopelus braueri"
"5627","Scolecithricella minor","Gymnoscopelus nicholsi"
"5628","Scolecithricella minor","Halicreas minimum"
"5629","Scolecithricella minor","Heterorhabdus austrinus"
"5630","Scolecithricella minor","Hippopodiidae"
"5631","Scolecithricella minor","Krefftichthys anderssoni"
"5632","Scolecithricella minor","Marrus antarcticus"
"5633","Scolecithricella minor","Mastigoteuthis"
"5634","Scolecithricella minor","Megalocranchia"
"5635","Scolecithricella minor","Muggiaea bargmannae"
"5636","Scolecithricella minor","Nannobrachium achirus"
"5637","Scolecithricella minor","Neognathophausia gigas"
"5638","Scolecithricella minor","Notolepis coatsi"
"5639","Scolecithricella minor","Pandea rubra"
"5640","Scolecithricella minor","Pantachogon haeckeli"
"5641","Scolecithricella minor","Paraeuchaeta antarctica"
"5642","Scolecithricella minor","Paraeuchaeta barbata"
"5643","Scolecithricella minor","Paraeuchaeta biloba"
"5644","Scolecithricella minor","Paraeuchaeta rasa"
"5645","Scolecithricella minor","Paraphyllina ransoni"
"5646","Scolecithricella minor","Periphylla periphylla"
"5647","Scolecithricella minor","Petalidium foliaceum"
"5648","Scolecithricella minor","Phronima sedentaria"
"5649","Scolecithricella minor","Pleuragramma antarcticum"
"5650","Scolecithricella minor","Pleurobrachia"
"5651","Scolecithricella minor","Pleuromamma abdominalis"
"5652","Scolecithricella minor","Pleuromamma antarctica"
"5653","Scolecithricella minor","Pleuromamma robusta"
"5654","Scolecithricella minor","Primno macropa"
"5655","Scolecithricella minor","Protomyctophum bolini"
"5656","Scolecithricella minor","Protomyctophum choriodon"
"5657","Scolecithricella minor","Rosacea plicata"
"5658","Scolecithricella minor","Sagitta gazellae"
"5659","Scolecithricella minor","Sagitta marri"
"5660","Scolecithricella minor","Salpa thompsoni"
"5661","Scolecithricella minor","Scaphocalanus australis"
"5662","Scolecithricella minor","Scaphocalanus farrani"
"5663","Scolecithricella minor","Sergestes"
"5664","Scolecithricella minor","Slosarczykovia circumantarctica"
"5665","Scolecithricella minor","Solmundella bitentaculata"
"5666","Scolecithricella minor","Stoloteuthis leucoptera"
"5667","Scolecithricella minor","Stygiomedusa gigantea"
"5668","Scolecithricella minor","Themisto gaudichaudii"
"5669","Scolecithricella minor","Thysanoessa macrura"
"5670","Scolecithricella minor","Thysanoessa vicina"
"5671","Scolecithricella minor","Vanadis"
"5672","Scolecithricella minor","Zanclonia weldoni"
"5673","Sergestes","Acanthephyra pelagica"
"5674","Sergestes","Calycopsis borchgrevinki"
"5675","Sergestes","Dimophyes arctica"
"5676","Sergestes","Diphyes antarctica"
"5677","Sergestes","Electrona antarctica"
"5678","Sergestes","Eudoxoides spiralis"
"5679","Sergestes","Gigantocypris muelleri"
"5680","Sergestes","Gilia reticulata"
"5681","Sergestes","Gymnoscopelus bolini"
"5682","Sergestes","Gymnoscopelus braueri"
"5683","Sergestes","Marrus antarcticus"
"5684","Sergestes","Muggiaea bargmannae"
"5685","Sergestes","Nannobrachium achirus"
"5686","Sergestes","Pandea rubra"
"5687","Sergestes","Pasiphaea scotiae"
"5688","Sergestes","Pleurobrachia"
"5689","Slosarczykovia circumantarctica","Alluroteuthis antarcticus"
"5690","Slosarczykovia circumantarctica","Batoteuthis skolops"
"5691","Slosarczykovia circumantarctica","Filippovia knipovitchi"
"5692","Slosarczykovia circumantarctica","Galiteuthis glacialis"
"5693","Slosarczykovia circumantarctica","Gigantocypris muelleri"
"5694","Slosarczykovia circumantarctica","Gonatus antarcticus"
"5695","Slosarczykovia circumantarctica","Gymnoscopelus bolini"
"5696","Slosarczykovia circumantarctica","Histioteuthis eltaninae"
"5697","Slosarczykovia circumantarctica","Kondakovia longimana"
"5698","Slosarczykovia circumantarctica","Mastigoteuthis"
"5699","Slosarczykovia circumantarctica","Megalocranchia"
"5700","Slosarczykovia circumantarctica","Mesonychoteuthis hamiltoni"
"5701","Slosarczykovia circumantarctica","Psychroteuthis glacialis"
"5702","Slosarczykovia circumantarctica","Slosarczykovia circumantarctica"
"5703","Solmundella bitentaculata","Boroecia antipoda"
"5704","Solmundella bitentaculata","Borostomias antarcticus"
"5705","Solmundella bitentaculata","Cyclothone"
"5706","Solmundella bitentaculata","Cyphocaris faurei"
"5707","Solmundella bitentaculata","Cyphocaris richardi"
"5708","Solmundella bitentaculata","Eurythenes obesus"
"5709","Solmundella bitentaculata","Gigantocypris muelleri"
"5710","Solmundella bitentaculata","Hyperia macrocephala"
"5711","Solmundella bitentaculata","Lanceola"
"5712","Solmundella bitentaculata","Lucicutia"
"5713","Solmundella bitentaculata","Parandania boecki"
"5714","Solmundella bitentaculata","Scina"
"5715","Solmundella bitentaculata","Stygiomedusa gigantea"
"5716","Spinocalanus abyssalis","Alacia hettacra"
"5717","Spinocalanus abyssalis","Atolla wyvillei"
"5718","Spinocalanus abyssalis","Austrinoecia isocheira"
"5719","Spinocalanus abyssalis","Bathyteuthis abyssicola"
"5720","Spinocalanus abyssalis","Batoteuthis skolops"
"5721","Spinocalanus abyssalis","Beroe"
"5722","Spinocalanus abyssalis","Borostomias antarcticus"
"5723","Spinocalanus abyssalis","Brachioteuthis picta"
"5724","Spinocalanus abyssalis","Callianira"
"5725","Spinocalanus abyssalis","Calycopsis borchgrevinki"
"5726","Spinocalanus abyssalis","Candacia"
"5727","Spinocalanus abyssalis","Corycaeus"
"5728","Spinocalanus abyssalis","Crossota brunnea"
"5729","Spinocalanus abyssalis","Cyclothone"
"5730","Spinocalanus abyssalis","Cyphocaris faurei"
"5731","Spinocalanus abyssalis","Cyphocaris richardi"
"5732","Spinocalanus abyssalis","Dimophyes arctica"
"5733","Spinocalanus abyssalis","Diphyes antarctica"
"5734","Spinocalanus abyssalis","Electrona antarctica"
"5735","Spinocalanus abyssalis","Euchirella rostromagna"
"5736","Spinocalanus abyssalis","Eudoxoides spiralis"
"5737","Spinocalanus abyssalis","Eukrohnia hamata"
"5738","Spinocalanus abyssalis","Euphausia frigida"
"5739","Spinocalanus abyssalis","Euphausia superba"
"5740","Spinocalanus abyssalis","Euphausia triacantha"
"5741","Spinocalanus abyssalis","Gaetanus tenuispinus"
"5742","Spinocalanus abyssalis","Galiteuthis glacialis"
"5743","Spinocalanus abyssalis","Gigantocypris muelleri"
"5744","Spinocalanus abyssalis","Gilia reticulata"
"5745","Spinocalanus abyssalis","Gonatus antarcticus"
"5746","Spinocalanus abyssalis","Gymnoscopelus bolini"
"5747","Spinocalanus abyssalis","Gymnoscopelus braueri"
"5748","Spinocalanus abyssalis","Gymnoscopelus nicholsi"
"5749","Spinocalanus abyssalis","Halicreas minimum"
"5750","Spinocalanus abyssalis","Heterorhabdus austrinus"
"5751","Spinocalanus abyssalis","Hippopodiidae"
"5752","Spinocalanus abyssalis","Krefftichthys anderssoni"
"5753","Spinocalanus abyssalis","Marrus antarcticus"
"5754","Spinocalanus abyssalis","Mastigoteuthis"
"5755","Spinocalanus abyssalis","Megalocranchia"
"5756","Spinocalanus abyssalis","Muggiaea bargmannae"
"5757","Spinocalanus abyssalis","Nannobrachium achirus"
"5758","Spinocalanus abyssalis","Neognathophausia gigas"
"5759","Spinocalanus abyssalis","Notolepis coatsi"
"5760","Spinocalanus abyssalis","Pandea rubra"
"5761","Spinocalanus abyssalis","Pantachogon haeckeli"
"5762","Spinocalanus abyssalis","Paraeuchaeta antarctica"
"5763","Spinocalanus abyssalis","Paraeuchaeta barbata"
"5764","Spinocalanus abyssalis","Paraeuchaeta biloba"
"5765","Spinocalanus abyssalis","Paraeuchaeta rasa"
"5766","Spinocalanus abyssalis","Paraphyllina ransoni"
"5767","Spinocalanus abyssalis","Phronima sedentaria"
"5768","Spinocalanus abyssalis","Pleuragramma antarcticum"
"5769","Spinocalanus abyssalis","Pleurobrachia"
"5770","Spinocalanus abyssalis","Pleuromamma abdominalis"
"5771","Spinocalanus abyssalis","Pleuromamma antarctica"
"5772","Spinocalanus abyssalis","Pleuromamma robusta"
"5773","Spinocalanus abyssalis","Primno macropa"
"5774","Spinocalanus abyssalis","Protomyctophum bolini"
"5775","Spinocalanus abyssalis","Protomyctophum choriodon"
"5776","Spinocalanus abyssalis","Rosacea plicata"
"5777","Spinocalanus abyssalis","Sagitta gazellae"
"5778","Spinocalanus abyssalis","Sagitta marri"
"5779","Spinocalanus abyssalis","Salpa thompsoni"
"5780","Spinocalanus abyssalis","Scaphocalanus australis"
"5781","Spinocalanus abyssalis","Scaphocalanus farrani"
"5782","Spinocalanus abyssalis","Slosarczykovia circumantarctica"
"5783","Spinocalanus abyssalis","Solmundella bitentaculata"
"5784","Spinocalanus abyssalis","Stoloteuthis leucoptera"
"5785","Spinocalanus abyssalis","Stygiomedusa gigantea"
"5786","Spinocalanus abyssalis","Themisto gaudichaudii"
"5787","Spinocalanus abyssalis","Thysanoessa macrura"
"5788","Spinocalanus abyssalis","Thysanoessa vicina"
"5789","Spinocalanus abyssalis","Vanadis"
"5790","Spongiobranchaea australis","Beroe"
"5791","Spongiobranchaea australis","Callianira"
"5792","Spongiobranchaea australis","Electrona antarctica"
"5793","Spongiobranchaea australis","Gigantocypris muelleri"
"5794","Spongiobranchaea australis","Gymnoscopelus braueri"
"5795","Spongiobranchaea australis","Gymnoscopelus nicholsi"
"5796","Spongiobranchaea australis","Hyperia macrocephala"
"5797","Spongiobranchaea australis","Pantachogon haeckeli"
"5798","Spongiobranchaea australis","Pasiphaea scotiae"
"5799","Spongiobranchaea australis","Protomyctophum bolini"
"5800","Spongiobranchaea australis","Sagitta gazellae"
"5801","Spongiobranchaea australis","Solmundella bitentaculata"
"5802","Stenosemella","Acanthephyra pelagica"
"5803","Stenosemella","Alacia hettacra"
"5804","Stenosemella","Appendicularia"
"5805","Stenosemella","Austrinoecia isocheira"
"5806","Stenosemella","Calanoides acutus"
"5807","Stenosemella","Calanus propinquus"
"5808","Stenosemella","Cyphocaris faurei"
"5809","Stenosemella","Cyphocaris richardi"
"5810","Stenosemella","Euchirella rostromagna"
"5811","Stenosemella","Euphausia frigida"
"5812","Stenosemella","Euphausia superba"
"5813","Stenosemella","Euphausia triacantha"
"5814","Stenosemella","Gaetanus tenuispinus"
"5815","Stenosemella","Hyperiella antarctica"
"5816","Stenosemella","Hyperiella dilatata"
"5817","Stenosemella","Lucicutia"
"5818","Stenosemella","Metridia gerlachei"
"5819","Stenosemella","Metridia lucens"
"5820","Stenosemella","Nematocarcinus lanceopes"
"5821","Stenosemella","Pasiphaea scotiae"
"5822","Stenosemella","Pleuromamma abdominalis"
"5823","Stenosemella","Pleuromamma antarctica"
"5824","Stenosemella","Pleuromamma robusta"
"5825","Stenosemella","Racovitzanus antarcticus"
"5826","Stenosemella","Salpa thompsoni"
"5827","Stenosemella","Scaphocalanus australis"
"5828","Stenosemella","Scolecithricella minor"
"5829","Stenosemella","Thysanoessa macrura"
"5830","Stenosemella","Thysanoessa vicina"
"5831","Stenosemella","Vanadis"
"5832","Stenosemella","Vibilia antarctica"
"5833","Stephanopyxis","Antarctomysis maxima"
"5834","Stephanopyxis","Appendicularia"
"5835","Stephanopyxis","Calanoides acutus"
"5836","Stephanopyxis","Calanus propinquus"
"5837","Stephanopyxis","Candacia"
"5838","Stephanopyxis","Clio piatkowskii"
"5839","Stephanopyxis","Clio pyramidata"
"5840","Stephanopyxis","Corycaeus"
"5841","Stephanopyxis","Cyphocaris faurei"
"5842","Stephanopyxis","Cyphocaris richardi"
"5843","Stephanopyxis","Euphausia frigida"
"5844","Stephanopyxis","Euphausia superba"
"5845","Stephanopyxis","Eusiroides stenopleura"
"5846","Stephanopyxis","Eusirus perdentatus"
"5847","Stephanopyxis","Foraminifera"
"5848","Stephanopyxis","Gaetanus tenuispinus"
"5849","Stephanopyxis","Hyperia macrocephala"
"5850","Stephanopyxis","Hyperiella antarctica"
"5851","Stephanopyxis","Hyperiella dilatata"
"5852","Stephanopyxis","Limacina helicina"
"5853","Stephanopyxis","Limacina retroversa"
"5854","Stephanopyxis","Lucicutia"
"5855","Stephanopyxis","Metridia gerlachei"
"5856","Stephanopyxis","Metridia lucens"
"5857","Stephanopyxis","Microcalanus pygmaeus"
"5858","Stephanopyxis","Microsetella norvegica"
"5859","Stephanopyxis","Nematocarcinus lanceopes"
"5860","Stephanopyxis","Oithona frigida"
"5861","Stephanopyxis","Oithona similis"
"5862","Stephanopyxis","Oncaea curvata"
"5863","Stephanopyxis","Pasiphaea scotiae"
"5864","Stephanopyxis","Pelagobia longicirrata"
"5865","Stephanopyxis","Pleuromamma abdominalis"
"5866","Stephanopyxis","Pleuromamma antarctica"
"5867","Stephanopyxis","Podocopida"
"5868","Stephanopyxis","Primno macropa"
"5869","Stephanopyxis","Pyrostephos vanhoeffeni"
"5870","Stephanopyxis","Racovitzanus antarcticus"
"5871","Stephanopyxis","Rhincalanus gigas"
"5872","Stephanopyxis","Rhynchonereella bongraini"
"5873","Stephanopyxis","Salpa thompsoni"
"5874","Stephanopyxis","Scaphocalanus australis"
"5875","Stephanopyxis","Scolecithricella minor"
"5876","Stephanopyxis","Thysanoessa vicina"
"5877","Stephanopyxis","Tomopteris planktonis"
"5878","Stephanopyxis","Tomopteris septentrionalis"
"5879","Stephanopyxis","Triconia antarctica"
"5880","Stephanopyxis","Vanadis"
"5881","Stephanopyxis","Vibilia antarctica"
"5882","Stoloteuthis leucoptera","Bathyteuthis abyssicola"
"5883","Stoloteuthis leucoptera","Batoteuthis skolops"
"5884","Stoloteuthis leucoptera","Galiteuthis glacialis"
"5885","Stoloteuthis leucoptera","Gigantocypris muelleri"
"5886","Stoloteuthis leucoptera","Gonatus antarcticus"
"5887","Stoloteuthis leucoptera","Gymnoscopelus bolini"
"5888","Stoloteuthis leucoptera","Histioteuthis eltaninae"
"5889","Stoloteuthis leucoptera","Mastigoteuthis"
"5890","Stoloteuthis leucoptera","Megalocranchia"
"5891","Stoloteuthis leucoptera","Slosarczykovia circumantarctica"
"5892","Stoloteuthis leucoptera","Stoloteuthis leucoptera"
"5893","Stomias gracilis","Alluroteuthis antarcticus"
"5894","Stomias gracilis","Arctozenus risso"
"5895","Stomias gracilis","Bathyteuthis abyssicola"
"5896","Stomias gracilis","Batoteuthis skolops"
"5897","Stomias gracilis","Benthalbella elongata"
"5898","Stomias gracilis","Benthalbella macropinna"
"5899","Stomias gracilis","Borostomias antarcticus"
"5900","Stomias gracilis","Calycopsis borchgrevinki"
"5901","Stomias gracilis","Cyclothone"
"5902","Stomias gracilis","Desmonema glaciale"
"5903","Stomias gracilis","Dimophyes arctica"
"5904","Stomias gracilis","Diphyes antarctica"
"5905","Stomias gracilis","Electrona antarctica"
"5906","Stomias gracilis","Eudoxoides spiralis"
"5907","Stomias gracilis","Filippovia knipovitchi"
"5908","Stomias gracilis","Galiteuthis glacialis"
"5909","Stomias gracilis","Gigantocypris muelleri"
"5910","Stomias gracilis","Gilia reticulata"
"5911","Stomias gracilis","Gonatus antarcticus"
"5912","Stomias gracilis","Gymnoscopelus bolini"
"5913","Stomias gracilis","Gymnoscopelus braueri"
"5914","Stomias gracilis","Kondakovia longimana"
"5915","Stomias gracilis","Krefftichthys anderssoni"
"5916","Stomias gracilis","Mastigoteuthis"
"5917","Stomias gracilis","Megalocranchia"
"5918","Stomias gracilis","Muggiaea bargmannae"
"5919","Stomias gracilis","Pandea rubra"
"5920","Stomias gracilis","Parandania boecki"
"5921","Stomias gracilis","Pleuragramma antarcticum"
"5922","Stomias gracilis","Pleurobrachia"
"5923","Stomias gracilis","Psychroteuthis glacialis"
"5924","Stomias gracilis","Slosarczykovia circumantarctica"
"5925","Stomias gracilis","Stomias gracilis"
"5926","Stomias gracilis","Zanclonia weldoni"
"5927","Stygiomedusa gigantea","Gigantocypris muelleri"
"5928","Stygiomedusa gigantea","Stygiomedusa gigantea"
"5929","Thalassionema","Acantharea"
"5930","Thalassionema","Antarctomysis maxima"
"5931","Thalassionema","Appendicularia"
"5932","Thalassionema","Calanoides acutus"
"5933","Thalassionema","Calanus propinquus"
"5934","Thalassionema","Candacia"
"5935","Thalassionema","Clio piatkowskii"
"5936","Thalassionema","Clio pyramidata"
"5937","Thalassionema","Codonellopsis"
"5938","Thalassionema","Corycaeus"
"5939","Thalassionema","Cymatocylis"
"5940","Thalassionema","Euphausia frigida"
"5941","Thalassionema","Eusiroides stenopleura"
"5942","Thalassionema","Foraminifera"
"5943","Thalassionema","Gaetanus tenuispinus"
"5944","Thalassionema","Hyperiella antarctica"
"5945","Thalassionema","Hyperiella dilatata"
"5946","Thalassionema","Lucicutia"
"5947","Thalassionema","Metridia gerlachei"
"5948","Thalassionema","Metridia lucens"
"5949","Thalassionema","Microcalanus pygmaeus"
"5950","Thalassionema","Microsetella norvegica"
"5951","Thalassionema","Oithona frigida"
"5952","Thalassionema","Oithona similis"
"5953","Thalassionema","Oncaea curvata"
"5954","Thalassionema","Pelagobia longicirrata"
"5955","Thalassionema","Pleuromamma abdominalis"
"5956","Thalassionema","Pleuromamma antarctica"
"5957","Thalassionema","Podocopida"
"5958","Thalassionema","Pyrostephos vanhoeffeni"
"5959","Thalassionema","Racovitzanus antarcticus"
"5960","Thalassionema","Rhincalanus gigas"
"5961","Thalassionema","Rhynchonereella bongraini"
"5962","Thalassionema","Scaphocalanus australis"
"5963","Thalassionema","Scolecithricella minor"
"5964","Thalassionema","Stenosemella"
"5965","Thalassionema","Thysanoessa vicina"
"5966","Thalassionema","Tomopteris planktonis"
"5967","Thalassionema","Triconia antarctica"
"5968","Thalassionema","Vibilia antarctica"
"5969","Thalassiosira","Acantharea"
"5970","Thalassiosira","Aetideus"
"5971","Thalassiosira","Antarctomysis maxima"
"5972","Thalassiosira","Appendicularia"
"5973","Thalassiosira","Calanoides acutus"
"5974","Thalassiosira","Calanus propinquus"
"5975","Thalassiosira","Candacia"
"5976","Thalassiosira","Clio piatkowskii"
"5977","Thalassiosira","Clio pyramidata"
"5978","Thalassiosira","Corycaeus"
"5979","Thalassiosira","Cyphocaris faurei"
"5980","Thalassiosira","Cyphocaris richardi"
"5981","Thalassiosira","Euphausia frigida"
"5982","Thalassiosira","Euphausia superba"
"5983","Thalassiosira","Eusiroides stenopleura"
"5984","Thalassiosira","Foraminifera"
"5985","Thalassiosira","Gaetanus tenuispinus"
"5986","Thalassiosira","Hyperia macrocephala"
"5987","Thalassiosira","Hyperiella antarctica"
"5988","Thalassiosira","Hyperiella dilatata"
"5989","Thalassiosira","Limacina helicina"
"5990","Thalassiosira","Limacina retroversa"
"5991","Thalassiosira","Lucicutia"
"5992","Thalassiosira","Metridia gerlachei"
"5993","Thalassiosira","Metridia lucens"
"5994","Thalassiosira","Microcalanus pygmaeus"
"5995","Thalassiosira","Microsetella norvegica"
"5996","Thalassiosira","Nematocarcinus lanceopes"
"5997","Thalassiosira","Oithona frigida"
"5998","Thalassiosira","Oithona similis"
"5999","Thalassiosira","Oncaea curvata"
"6000","Thalassiosira","Pasiphaea scotiae"
"6001","Thalassiosira","Pelagobia longicirrata"
"6002","Thalassiosira","Pleuromamma abdominalis"
"6003","Thalassiosira","Pleuromamma antarctica"
"6004","Thalassiosira","Podocopida"
"6005","Thalassiosira","Primno macropa"
"6006","Thalassiosira","Pyrostephos vanhoeffeni"
"6007","Thalassiosira","Racovitzanus antarcticus"
"6008","Thalassiosira","Rhincalanus gigas"
"6009","Thalassiosira","Rhynchonereella bongraini"
"6010","Thalassiosira","Salpa thompsoni"
"6011","Thalassiosira","Scaphocalanus australis"
"6012","Thalassiosira","Scolecithricella minor"
"6013","Thalassiosira","Thysanoessa vicina"
"6014","Thalassiosira","Tomopteris planktonis"
"6015","Thalassiosira","Tomopteris septentrionalis"
"6016","Thalassiosira","Triconia antarctica"
"6017","Thalassiosira","Vanadis"
"6018","Thalassiosira","Vibilia antarctica"
"6019","Thalassiothrix","Antarctomysis maxima"
"6020","Thalassiothrix","Appendicularia"
"6021","Thalassiothrix","Calanoides acutus"
"6022","Thalassiothrix","Calanus propinquus"
"6023","Thalassiothrix","Candacia"
"6024","Thalassiothrix","Clio piatkowskii"
"6025","Thalassiothrix","Clio pyramidata"
"6026","Thalassiothrix","Corycaeus"
"6027","Thalassiothrix","Cyphocaris faurei"
"6028","Thalassiothrix","Cyphocaris richardi"
"6029","Thalassiothrix","Euphausia frigida"
"6030","Thalassiothrix","Euphausia superba"
"6031","Thalassiothrix","Eusiroides stenopleura"
"6032","Thalassiothrix","Foraminifera"
"6033","Thalassiothrix","Gaetanus tenuispinus"
"6034","Thalassiothrix","Hyperiella antarctica"
"6035","Thalassiothrix","Hyperiella dilatata"
"6036","Thalassiothrix","Lucicutia"
"6037","Thalassiothrix","Metridia gerlachei"
"6038","Thalassiothrix","Metridia lucens"
"6039","Thalassiothrix","Microcalanus pygmaeus"
"6040","Thalassiothrix","Microsetella norvegica"
"6041","Thalassiothrix","Nematocarcinus lanceopes"
"6042","Thalassiothrix","Oithona frigida"
"6043","Thalassiothrix","Oithona similis"
"6044","Thalassiothrix","Oncaea curvata"
"6045","Thalassiothrix","Pasiphaea scotiae"
"6046","Thalassiothrix","Pelagobia longicirrata"
"6047","Thalassiothrix","Pleuromamma abdominalis"
"6048","Thalassiothrix","Pleuromamma antarctica"
"6049","Thalassiothrix","Podocopida"
"6050","Thalassiothrix","Pyrostephos vanhoeffeni"
"6051","Thalassiothrix","Racovitzanus antarcticus"
"6052","Thalassiothrix","Rhincalanus gigas"
"6053","Thalassiothrix","Rhynchonereella bongraini"
"6054","Thalassiothrix","Salpa thompsoni"
"6055","Thalassiothrix","Scaphocalanus australis"
"6056","Thalassiothrix","Scolecithricella minor"
"6057","Thalassiothrix","Thysanoessa vicina"
"6058","Thalassiothrix","Tomopteris planktonis"
"6059","Thalassiothrix","Tomopteris septentrionalis"
"6060","Thalassiothrix","Triconia antarctica"
"6061","Thalassiothrix","Vanadis"
"6062","Thalassiothrix","Vibilia antarctica"
"6063","Themisto gaudichaudii","Acanthephyra pelagica"
"6064","Themisto gaudichaudii","Alluroteuthis antarcticus"
"6065","Themisto gaudichaudii","Bathyteuthis abyssicola"
"6066","Themisto gaudichaudii","Batoteuthis skolops"
"6067","Themisto gaudichaudii","Borostomias antarcticus"
"6068","Themisto gaudichaudii","Brachioteuthis picta"
"6069","Themisto gaudichaudii","Calycopsis borchgrevinki"
"6070","Themisto gaudichaudii","Cyclothone"
"6071","Themisto gaudichaudii","Dimophyes arctica"
"6072","Themisto gaudichaudii","Diphyes antarctica"
"6073","Themisto gaudichaudii","Electrona antarctica"
"6074","Themisto gaudichaudii","Eudoxoides spiralis"
"6075","Themisto gaudichaudii","Eusirus perdentatus"
"6076","Themisto gaudichaudii","Filippovia knipovitchi"
"6077","Themisto gaudichaudii","Galiteuthis glacialis"
"6078","Themisto gaudichaudii","Gigantocypris muelleri"
"6079","Themisto gaudichaudii","Gilia reticulata"
"6080","Themisto gaudichaudii","Gonatus antarcticus"
"6081","Themisto gaudichaudii","Gymnoscopelus bolini"
"6082","Themisto gaudichaudii","Gymnoscopelus braueri"
"6083","Themisto gaudichaudii","Gymnoscopelus nicholsi"
"6084","Themisto gaudichaudii","Gymnoscopelus opisthopterus"
"6085","Themisto gaudichaudii","Kondakovia longimana"
"6086","Themisto gaudichaudii","Krefftichthys anderssoni"
"6087","Themisto gaudichaudii","Mastigoteuthis"
"6088","Themisto gaudichaudii","Megalocranchia"
"6089","Themisto gaudichaudii","Melanostigma gelatinosum"
"6090","Themisto gaudichaudii","Muggiaea bargmannae"
"6091","Themisto gaudichaudii","Nannobrachium achirus"
"6092","Themisto gaudichaudii","Pandea rubra"
"6093","Themisto gaudichaudii","Pasiphaea scotiae"
"6094","Themisto gaudichaudii","Protomyctophum bolini"
"6095","Themisto gaudichaudii","Protomyctophum choriodon"
"6096","Themisto gaudichaudii","Slosarczykovia circumantarctica"
"6097","Themisto gaudichaudii","Stoloteuthis leucoptera"
"6098","Themisto gaudichaudii","Zanclonia weldoni"
"6099","Thysanoessa macrura","Acanthephyra pelagica"
"6100","Thysanoessa macrura","Arctozenus risso"
"6101","Thysanoessa macrura","Bathyteuthis abyssicola"
"6102","Thysanoessa macrura","Batoteuthis skolops"
"6103","Thysanoessa macrura","Benthalbella elongata"
"6104","Thysanoessa macrura","Benthalbella macropinna"
"6105","Thysanoessa macrura","Borostomias antarcticus"
"6106","Thysanoessa macrura","Crossota brunnea"
"6107","Thysanoessa macrura","Cyclothone"
"6108","Thysanoessa macrura","Cynomacrurus piriei"
"6109","Thysanoessa macrura","Desmonema glaciale"
"6110","Thysanoessa macrura","Electrona antarctica"
"6111","Thysanoessa macrura","Galiteuthis glacialis"
"6112","Thysanoessa macrura","Gennadas kempi"
"6113","Thysanoessa macrura","Gigantocypris muelleri"
"6114","Thysanoessa macrura","Gonatus antarcticus"
"6115","Thysanoessa macrura","Gymnoscopelus bolini"
"6116","Thysanoessa macrura","Gymnoscopelus braueri"
"6117","Thysanoessa macrura","Gymnoscopelus nicholsi"
"6118","Thysanoessa macrura","Gymnoscopelus opisthopterus"
"6119","Thysanoessa macrura","Halicreas minimum"
"6120","Thysanoessa macrura","Kondakovia longimana"
"6121","Thysanoessa macrura","Krefftichthys anderssoni"
"6122","Thysanoessa macrura","Mastigoteuthis"
"6123","Thysanoessa macrura","Megalocranchia"
"6124","Thysanoessa macrura","Nannobrachium achirus"
"6125","Thysanoessa macrura","Neognathophausia gigas"
"6126","Thysanoessa macrura","Notolepis coatsi"
"6127","Thysanoessa macrura","Pantachogon haeckeli"
